,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain
8905,8905,US,"This wine is stunningly savory on the nose, with blackberry and blueberry fruit seasoned by melted chocolate mint, lush lilacs and a hint of caramel. The palate proves more tart than expected, but lively with licorice, dark coffee, boysenberry reduction and elderberry flavors.",Tierra Alata,91,45,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Potek 2012 Tierra Alata Syrah (Ballard Canyon),Syrah,Potek,7,560,2012,37.1716264,-119.7737991,101,343.27,158,322.23,0.010416667,0.797720798,0.01987084,0.111111111,0.225446429,0.001343994,0.352678571,0.001261617,58.28696848,27.13999537,0.196292951,0.236120903
8940,8940,US,"A zesty honeydew and tropical, nearly pineapple soda nose starts this wine. On the palate, there is apple pie and brisk, fleeting pineapple, but not much lasting acidity. A very easy-drinking deal, especially for the price, that will pair well with everything from seared scallops to roasted chicken.",Paragon,87,15,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Edna Valley Vineyard 2012 Paragon Chardonnay (Central Coast),Chardonnay,Edna Valley Vineyard,7,125,2012,38.4898675,-122.3218414,202,1756.38,122,1339.78,0.010416667,0.178062678,0.00496771,0.070707071,0.450892857,0.006876697,0.272321429,0.005245597,58.28696848,27.13999537,0.196292951,0.236120903
8941,8941,US,"Boisterous and juicy with blackberry-pie aromas on the nose, touched by caramel, milk chocolate and some lilac, this is a porch-pounding, crowd-pleasing red wine. Cola and black-cherry juice pop on the palate, which is hedonistically pleasing although not too complex.",Suite Petite,86,15,California,California,California Other,Matt Kettmann,@mattkettmann,Chronic Cellars 2014 Suite Petite Petite Sirah (California),Petite Sirah,Chronic Cellars,7,419,2014,32.9637838,-116.7706277,181,12228.77,144,602.62,0.01140873,0.596866097,0.00496771,0.060606061,0.404017857,0.047878904,0.321428571,0.002359418,,,,
8943,8943,US,"Almost entirely varietal and given nearly two years in 60% new French oak, this wine is dusty, with generous fruit, stony texture and tension. Blackberry flavor leads the palate, offering succulence and length.",Rutherford Bench Reserve,91,120,California,Rutherford,Napa,Virginie Boone,@vboone,Old Acre Wines 2013 Rutherford Bench Reserve Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Old Acre Wines,7,80,2013,40.5997415,-123.8997734,52,35.08,84,393.02,0.010912698,0.113960114,0.057128664,0.111111111,0.116071429,0.000137348,0.1875,0.001538778,61.33888746,5.535779392,0.244188036,0.002119269
8946,8946,US,"This crisp and lightly floral bottling shows Asian pear, yellow apple rind and white rose petal on the nose, revealing hints of petrol and wet stone as it opens. The palate is tight, sharp, and racy, with chalky limestone, lime peel and apple skin flavors.",Alluvial Fan,90,25,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Joyce 2016 Alluvial Fan Riesling (Monterey County),Riesling,Joyce,7,479,2016,35.39813445,-120.6136668,109,2711.55,0,0,0.012400794,0.682336182,0.00993542,0.101010101,0.243303571,0.010616443,0,0,59.01039205,28.72754396,0.20764595,0.253316109
8948,8948,US,"This pale pink rosé from an extreme coastal vineyard west of the Sta. Rita Hills shows aggressive citrus aromas, crisp nectarine fruit and noticeable chalkiness. A grippy texture and balanced acidity frame the steely palate, which offers restrained, tightly wound strawberry flavors.",Cebada Vineyards Rose of,90,25,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Loubud 2016 Cebada Vineyards Rose of Pinot Noir (Santa Ynez Valley),Pinot Noir,Loubud,7,440,2016,35.2827525,-120.6596156,109,2711.55,0,0,0.012400794,0.626780627,0.00993542,0.101010101,0.243303571,0.010616443,0,0,59.01039205,28.72754396,0.20764595,0.253316109
8962,8962,US,"Bottled with a trippy-looking label that promotes the brand's spiritual bent, this wine has a nose that conveys elegant eucalyptus, purple flowers, fresh pomegranate, wild mint, sage and pencil shavings. Savory roasting herbs and spice show on the palate, from black pepper to oregano and thyme, then warm up toward cherry pie with black cardamom. It finishes crisp.",Mt. Roberta Reserve,92,55,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Armitage 2013 Mt. Roberta Reserve Pinot Noir (Santa Cruz Mountains),Pinot Noir,Armitage,7,440,2013,38.24690555,-121.9717242,122,1339.78,247,1453.08,0.010912698,0.626780627,0.024838549,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,58.68572163,5.340117779,0.202550757,0
8973,8973,US,"From a popular vineyard on the eastern edge of the appellation, this wine offers aromas of cherry, cola, slate, orange rind and cinnamon stick. The palate is light but bursting with herbal character and sizzling acidity. It shows fresh oregano and thyme alongside tart pomegranate fruit in the midpalate. A eucalyptus quality extends into the finish.",John Sebastiano Vineyard,89,40,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Carlson 2013 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Carlson,7,440,2013,40.1251334,-122.2015529,128,1061.19,179,12750.04,0.010912698,0.626780627,0.017386985,0.090909091,0.285714286,0.004154843,0.399553571,0.049919815,58.68572163,5.340117779,0.202550757,0
8978,8978,US,"This is a heady, seriously generous Pinot Noir from a coolish site in the Sonoma Coast AVA that clearly had a banner ripening year in 2012. The fruit is smoky and concentrated in dark berry and cherry, an intriguing bit of spearmint playing around in the background. Rodgers Creek is an estate vineyard for the brand, planted to Pommard clones. A steal at this price.",Rodgers Creek Vineyard,90,30,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Garnet 2012 Rodgers Creek Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Garnet,7,440,2012,38.29331315,-122.4693859,202,1756.38,122,1339.78,0.010416667,0.626780627,0.012419275,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
8979,8979,US,"This is plush and tasty, with lots of fresh, ripe fruit flavors verging on sweet, but it also has great acidity and appetizing tannins to rein in all that flavor and achieve balance. The flavors resemble raspberry, ripe red cherry and a touch of cinnamon and nutmeg. It's medium to full bodied, dry and finishes with a nice tartness.",The Coast Range,90,25,California,California,California Other,Jim Gordon,@gordone_cellars,Calista 2012 The Coast Range Pinot Noir (California),Pinot Noir,Calista,7,440,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.626780627,0.00993542,0.101010101,0.488839286,0.005515633,0.359375,0.063734171,,,,
8980,8980,US,"Made by Ross Cobb and Katy Wilson, a rockstar winemaking team, this Pinot is earthy and spicy, a light, softly textured example of the complexity and nuance possible out of the cooler sites of the Sonoma Coast. Dark in color and savory it's made in small quantities, but do try and seek, then let it develop in the glass over time.",Rice-Spivak Vineyard,90,70,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,CC Pachyderm 2012 Rice-Spivak Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,CC Pachyderm,7,440,2012,38.29331315,-122.4693859,202,1756.38,122,1339.78,0.010416667,0.626780627,0.032290114,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
8981,8981,US,"Dark yellow-hay in color, this is a waxy, sumptuous and full-bodied white, not for everyone in its touch of barrel reduction and whiff of petrol that saves itself by releasing subtle waves of melon on the palate.",Eau de Tony,90,40,California,Napa Valley,Napa,Virginie Boone,@vboone,VGS Chateau Potelle 2015 Eau de Tony Sauvignon Blanc (Napa Valley),Sauvignon Blanc,VGS Chateau Potelle,7,514,2015,38.2971367,-122.2855293,136,651.07,166,8670.52,0.011904762,0.732193732,0.017386985,0.101010101,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
8995,8995,US,"This is an astounding wine for the price, a blend of 56% Cabernet Sauvignon, 22% Merlot and 22% Cabernet Franc. Sinewy, it's taut in currant, clove and tobacco alongside generous structured tannin. The blackberry takes on a rich depth of chocolate mocha on the lengthy memorable finish.",G,94,50,California,Napa Valley,Napa,Virginie Boone,@vboone,Guarachi Family 2014 G Red (Napa Valley),Bordeaux-style Red Blend,Guarachi Family,7,62,2014,38.2971367,-122.2855293,247,1453.08,136,651.07,0.01140873,0.088319088,0.022354694,0.141414141,0.551339286,0.005689197,0.303571429,0.002549113,63.7209222,19.5758996,0.281570338,0.154191951
9002,9002,US,"High-toned acidity rules the day here, the wine a tempting mélange of fresh grapefruit, lemon and apple, the texture smooth and succulent. The flavors are long lasting and complex.",Dutton Ranch,91,40,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Red Mare 2012 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Red Mare,7,125,2012,38.7076812,-122.0480266,202,1756.38,122,1339.78,0.010416667,0.178062678,0.017386985,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
9006,9006,US,"Deep and rich aromas of blackberry syrup and wet slate kick off this excellent, approachable representation of Santa Barbara County's new Ballard Canyon appellation. It's both juicy and tannic once sipped, tasty with blackberry and slight cherry juice. Balanced with medium-range force, it provides evidence of how the region evens out Syrah's rougher edges.",Harrison Clarke Vineyard,91,38,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Transcendence 2012 Harrison Clarke Vineyard Syrah (Ballard Canyon),Syrah,Transcendence,7,560,2012,37.1716264,-119.7737991,101,343.27,158,322.23,0.010416667,0.797720798,0.016393443,0.111111111,0.225446429,0.001343994,0.352678571,0.001261617,58.28696848,27.13999537,0.196292951,0.236120903
9012,9012,US,"Luscious golden in color, this dessert wine shows aromas of honeyed and seared lemons, with hints of marigold and toasted sunflower seeds. The palate is rich and sweet, but balanced expertly with a great tartness.",Novitiate Late Harvest,90,25,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2012 Novitiate Late Harvest Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,Testarossa,7,514,2012,37.6820583,-121.7680531,325,2249.39,59,472.82,0.010416667,0.732193732,0.00993542,0.101010101,0.725446429,0.008806963,0.131696429,0.001851217,58.28696848,27.13999537,0.196292951,0.236120903
9020,9020,US,"From a vineyard on the southern end of the Silverado Trail that's rich in iron and decomposed granite, this 100% varietal red is nicely crafted, displaying elegance and power in equal parts. Silky and inviting on the nose, it's exuberant and expansive on the palate, with cranberry and red currant fruit, the finish soft and intense.",Lamonica,92,55,California,Napa Valley,Napa,Virginie Boone,@vboone,Little Giant 2013 Lamonica Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Little Giant,7,80,2013,38.2971367,-122.2855293,122,1339.78,247,1453.08,0.010912698,0.113960114,0.024838549,0.121212121,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9025,9025,US,"A remarkable shade of slightly purple bubblegum, Kathy Joseph's wine shows strawberries and buttery croissants on the nose. The flavors are boisterous and nearly effervescent, with berries, yeast and a long-lasting sense of strawberry mousse. This one goes down all too easy.",Pink Fiddle Rosé of,91,22,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Fiddlehead Cellars 2014 Pink Fiddle Rosé of Pinot Noir (Sta. Rita Hills),Pinot Noir,Fiddlehead Cellars,7,440,2014,40.1251334,-122.2015529,179,12750.04,120,766.05,0.01140873,0.626780627,0.008445107,0.111111111,0.399553571,0.049919815,0.267857143,0.002999291,61.06730251,23.08472065,0.239925936,0.192197026
9027,9027,US,"Rich and heady on the nose in petrol and sublime vanilla crème brûlée, the palate is intriguingly more restrained, offering honey and pear balanced by persistent minerality that finds its voice most forcefully on the lean, refreshing finish.",No. 33,91,75,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,JCB 2012 No. 33 Chardonnay (Russian River Valley),Chardonnay,JCB,7,125,2012,38.7076812,-122.0480266,202,1756.38,122,1339.78,0.010416667,0.178062678,0.034773969,0.111111111,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
9036,9036,US,"Quite light in the glass, this 50-50 blend from La Encanta and La Rinconada vineyards is done in a refreshingly crisp style, with lime pith and nectarine flesh aromas. It's fresh and vibrant on the palate, where tons of chalky grip frame a sizzling lime zest acidity and flavors of river stone and chalk. It's a laser-focused, very tense and nervy wine.",Aloysius,93,39,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Jamie Slone Wines 2014 Aloysius Chardonnay (Sta. Rita Hills),Chardonnay,Jamie Slone Wines,7,125,2014,40.1251334,-122.2015529,179,12750.04,120,766.05,0.01140873,0.178062678,0.016890214,0.131313131,0.399553571,0.049919815,0.267857143,0.002999291,61.06730251,23.08472065,0.239925936,0.192197026
9052,9052,US,"Spicy white pepper and a floral, violet perfume punctuate the opening of this intriguing wine that offers a dense tannin presence that manages to brighten on the finish. In between, expect gamy black licorice and leather, giving a cool-climate experience of the variety.",Hoppe Kelly Vineyard,90,30,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Von Holt 2011 Hoppe Kelly Vineyard Syrah (Sonoma County),Syrah,Von Holt,7,560,2011,38.2218938,-121.9163555,0,0,202,1756.38,0.009920635,0.797720798,0.012419275,0.101010101,0,0,0.450892857,0.006876697,59.75717447,18.04033828,0.21936553,0.137559833
9054,9054,US,"Encased in what seems to be the world's biggest bottle, this wine made by Jeff Cohn telegraphs excess on several fronts, from its price to its suggestion to decant one to two hours prior to enjoying, to its ripe strawberry jam sensibilities. Voluptuously big-boned and spicy, given 100% new French oak and a fair amount of whole cluster fermentation, it'll appeal to fans of frothy exuberance and may well be best after time in cellar, through 2018.",Laminar Flow,90,125,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Galatea Effect 2013 Laminar Flow Pinot Noir (Sonoma Coast),Pinot Noir,Galatea Effect,7,440,2013,38.29331315,-122.4693859,122,1339.78,247,1453.08,0.010912698,0.626780627,0.059612519,0.101010101,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9080,9080,US,"Tropical and slightly reduced, this complex wine from the famous Westside Road site is peachy and dripping in caramel. Baked apple adds to the lush, plush and richly robust palate, which finishes with balanced acidity and a taste of salty pretzel.",Bacigalupi Vineyard,92,50,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Tongue Dancer 2015 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,Tongue Dancer,7,125,2015,38.7076812,-122.0480266,136,651.07,166,8670.52,0.011904762,0.178062678,0.022354694,0.121212121,0.303571429,0.002549113,0.370535714,0.033947404,62.60191906,10.18478511,0.264009338,0.052474021
9083,9083,US,"It's amazing how veteran winemakers like Adam Tolmach are able to extract such deep flavors from a wine and yet keep it fresh and light. This awesome bottling shows boisterous pomegranate, hibiscus, fig, crushed graphite, black pepper and dried tarragon on the ripely layered nose. The lush and soft palate buttons it up a bit, offering light licorice, minty cola, black cherry and vanilla dust.",Kessler-Haak Vineyard,95,45,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Ojai 2014 Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ojai,7,440,2014,40.1251334,-122.2015529,179,12750.04,120,766.05,0.01140873,0.626780627,0.01987084,0.151515152,0.399553571,0.049919815,0.267857143,0.002999291,61.06730251,23.08472065,0.239925936,0.192197026
9133,9133,US,"This is a mineral-driven take on the grape by Westside Paso vintner Michael Gill, with sharp wet stone and grapefruit peel aromas. The palate is tightly wound and very fresh, with flavors of lime juice and lemon zest.",Fleur de Xel,90,24,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Tuxedo Cellars 2013 Fleur de Xel Viognier (Paso Robles),Viognier,Tuxedo Cellars,7,673,2013,37.050096,-121.9905908,171,324.67,224,614.91,0.010912698,0.958689459,0.009438649,0.101010101,0.381696429,0.00127117,0.5,0.002407537,58.68572163,5.340117779,0.202550757,0
9137,9137,US,"Softly layered in medium-sized waves of earth, rose and strawberry, this is a delightful wine with enough stuffing through the midpalate to enjoy on its own or with a meal.",Bella Luna Vineyard,90,45,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Churchill Cellars 2012 Bella Luna Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Churchill Cellars,7,440,2012,38.7076812,-122.0480266,202,1756.38,122,1339.78,0.010416667,0.626780627,0.01987084,0.101010101,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
9148,9148,US,"Tannic, thick and mired in tar and oak, this estate wine has a lack of fruit that puts it off balance.",Wickersham Ranch Estate,83,20,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Noble Tree 2013 Wickersham Ranch Estate Merlot (Sonoma County),Merlot,Noble Tree,7,326,2013,38.2218938,-121.9163555,122,1339.78,247,1453.08,0.010912698,0.464387464,0.007451565,0.03030303,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9151,9151,US,"Meaty, brawny and substantial in every way, this powerfully robust and full-bodied wine is softened somewhat by floral notes of violet and lavender on the nose. Tannin and oak overpower the licorice and blueberry that lurk, finishing bittersweet.",Mounts Vineyard,86,35,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Paro 2013 Mounts Vineyard Malbec (Dry Creek Valley),Malbec,Paro,7,280,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,0.398860399,0.01490313,0.060606061,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9155,9155,US,"Eric Carucci taps a very cool-climate, biodynamic vineyard originally planted by Syrah legend Bob Lindquist to deliver this tightly wound, age-worthy wine, full of black pepper, tar, violet and dense black currants on the nose. The tart black-plum skins, boysenberry and purple flower notes on the sip need time to develop as do the squeaky tannins, but tons of potential greatness awaits. Drink 2019–2029.",Slide Hill Vineyard,92,45,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Carucci 2014 Slide Hill Vineyard Syrah (Edna Valley),Syrah,Carucci,7,560,2014,34.4458248,-119.0779359,154,36883.78,99,204.08,0.01140873,0.797720798,0.01987084,0.121212121,0.34375,0.14440986,0.220982143,0.000799028,61.06730251,23.08472065,0.239925936,0.192197026
9169,9169,US,"Based in Temecula, Lorenzi is trying its hand with Napa Valley Chardonnay here and not with the best results. The wine has a dark golden color and plenty of vanilla, pear and pineapple but on the finish the citrus is so sour it's tough to recommend.",Reserve,83,35,California,Napa Valley,Napa,Virginie Boone,@vboone,Lorenzi Estate 2009 Reserve Chardonnay (Napa Valley),Chardonnay,Lorenzi Estate,7,125,2009,38.2971367,-122.2855293,2,111,2,1255,0.008928571,0.178062678,0.01490313,0.03030303,0.004464286,0.000434595,0.004464286,0.004913661,61.39280967,17.28793543,0.245034261,0.129410336
9193,9193,US,"Cherry candy, vanilla liqueur and spearmint rise to the nose of this well priced wine by Steve McClean. Dark chocolate-covered cherries and a prominent black pepper character show on the palate.",One Last Syrah,88,20,California,California,California Other,Matt Kettmann,@mattkettmann,McClean X 2010 One Last Syrah Syrah (California),Syrah,McClean X,7,560,2010,32.9637838,-116.7706277,38,85.56,33,2289.85,0.009424603,0.797720798,0.007451565,0.080808081,0.084821429,0.00033499,0.073660714,0.008965375,,,,
9196,9196,US,"Vanilla, cherry and a crunch of barbecue chips greet the entry of this full-bodied, weighty wine that's soft in tannin. Baked plum and cinnamon make it inviting and satisfying on the palate, finishing with a zest of racy acidity.",Watson Vineyard Old Vine,88,44,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Cast 2013 Watson Vineyard Old Vine Zinfandel (Dry Creek Valley),Zinfandel,Cast,7,702,2013,38.4898675,-122.3218414,122,1339.78,247,1453.08,0.010912698,1,0.019374069,0.080808081,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9212,9212,US,"Winemaker Tyler Russell sources the fruit for this bottling from an extremely cool-climate vineyard. Tons of fresh-pressed boysenberries meet with wood ash, underripe berries, black olives, rosemary, roasted lamb and Mediterranean spices on the nose. Tart black-plum skin is layered with bay leaf, rosemary, thyme, crushed peppercorn and charred beef on the dynamic palate.",Presqu'ile Vineyard,95,42,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cordant 2014 Presqu'ile Vineyard Syrah (Santa Maria Valley),Syrah,Cordant,7,560,2014,37.3923372,-121.4896682,255,1295.61,78,254.02,0.01140873,0.797720798,0.018380527,0.151515152,0.569196429,0.00507266,0.174107143,0.000994556,61.06730251,23.08472065,0.239925936,0.192197026
9217,9217,US,"Rain on cement, lemon pith and the slightest hint of roasted nuts show on the rather tightly wound nose of this vineyard blend. The flavors are delicate and refreshing at first on the brisk palate, and then they warm up pleasantly into marcona almond and a bit of butter.",Vineyard Montage,89,23,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Cru 2014 Vineyard Montage Chardonnay (Monterey County),Chardonnay,Cru,7,125,2014,35.39813445,-120.6136668,134,968.81,82,719.08,0.01140873,0.178062678,0.008941878,0.090909091,0.299107143,0.00379315,0.183035714,0.00281539,61.06730251,23.08472065,0.239925936,0.192197026
9221,9221,US,"A rustic tinge of barnyard-y earth marks this wine, otherwise plumed in plum and tobacco. Its personality leans toward herbaceousness, with a juiciness on the midpalate. The finish is dry and abbreviated.",Magnolia,85,25,California,St. Helena,Napa,Virginie Boone,@vboone,Krutz 2011 Magnolia Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Krutz,7,80,2011,35.3540209,-120.3757163,6,2406.14,130,9429.82,0.009920635,0.113960114,0.00993542,0.050505051,0.013392857,0.009420681,0.290178571,0.036920266,59.75717447,18.04033828,0.21936553,0.137559833
9222,9222,US,"Rich grape and blackberry flavors in a slightly sweet style make this generous and smooth. Full bodied, it has a welcome touch of tannin to keep it appetizing.",Curious Beasts,85,15,California,California,California Other,Jim Gordon,@gordone_cellars,Truett Hurst 2012 Curious Beasts Red (California),Red Blend,Truett Hurst,7,473,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.673789174,0.00496771,0.050505051,0.488839286,0.005515633,0.359375,0.063734171,,,,
9234,9234,US,"This is a rather light blend of 48% Grenache, 37% Mourvèdre and 13% Syrah, with aromas of fresh-pressed pomegranate, underripe raspberry and strawberry, and an herbal coating of dill and fennel. It's quite quaffable on the sip, with raspberry-juice flavors decorated by dill and fennel herbs.",Dissident,89,34,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Archium 2014 Dissident Red (Santa Barbara County),Rhône-style Red Blend,Archium,7,475,2014,36.6974604,-121.405214,224,614.91,146,95.26,0.01140873,0.676638177,0.014406359,0.090909091,0.5,0.002407537,0.325892857,0.000372968,61.06730251,23.08472065,0.239925936,0.192197026
9236,9236,US,"Sharp citrus, kiwi, quince and cut grass kick off the nose on this bottling, but then come more rounded aromas of buttercream and pineapple. The palate plays a similar trick, starting with tangy lime zest before settling into a creamy midpalate of orange cake and yellow apples.",Hibbits Ranch,89,32,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Buttonwood 2014 Hibbits Ranch Chardonnay (Sta. Rita Hills),Chardonnay,Buttonwood,7,125,2014,40.1251334,-122.2015529,179,12750.04,120,766.05,0.01140873,0.178062678,0.013412817,0.090909091,0.399553571,0.049919815,0.267857143,0.002999291,61.06730251,23.08472065,0.239925936,0.192197026
9239,9239,US,"The bell pepper, cedar and green bean notes in this wine come across as astringent and thin.",Handal-Denier Vineyard,83,35,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Wellington 2011 Handal-Denier Vineyard Cabernet Sauvignon (Dry Creek Valley),Cabernet Sauvignon,Wellington,7,80,2011,38.4898675,-122.3218414,0,0,202,1756.38,0.009920635,0.113960114,0.01490313,0.03030303,0,0,0.450892857,0.006876697,59.75717447,18.04033828,0.21936553,0.137559833
9254,9254,US,"Grapy aromas and bold black pepper and blackberry flavors make this wine big and enjoyable. Full bodied, it has a mouthcoating texture and lingering finish.",Bea's Knees Oberti Vineyard,88,18,California,Suisun Valley,North Coast,Jim Gordon,@gordone_cellars,People's Wine Revolution 2013 Bea's Knees Oberti Vineyard Petite Sirah (Suisun Valley),Petite Sirah,People's Wine Revolution,7,419,2013,39.0319478,-122.7994776,161,60398.06,259,4961.87,0.010912698,0.596866097,0.006458023,0.080808081,0.359375,0.236474552,0.578125,0.019427048,54.51052139,25.99719168,0.137027533,0.223742859
9271,9271,US,"Tightly wound in black fruit and integrated tannin, this is a medium-bodied wine with interwoven oak that retains a healthy amount of acidity. Black fruit dominates along with a thickness of violets and meat. Made in tiny amounts from a small producer, it showcases a good vineyard site for the variety.",Las Madres Vineyard,88,35,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Lois Rae 2013 Las Madres Vineyard Syrah (Carneros),Syrah,Lois Rae,7,560,2013,38.792,-122.570971,161,60398.06,259,4961.87,0.010912698,0.797720798,0.01490313,0.080808081,0.359375,0.236474552,0.578125,0.019427048,61.33888746,5.535779392,0.244188036,0.002119269
9275,9275,US,"This is an extroverted version of a varietal that can be quite subtle. Aromas suggest grapefruit and pears, while flavors are assertive and citruslike, with an earthy accent. The feel in the mouth is reasonably crisp.",Passionate Squeeze,84,11,California,California,California Other,Jim Gordon,@gordone_cellars,Heartache 2012 Passionate Squeeze Pinot Grigio (California),Pinot Grigio,Heartache,7,434,2012,32.9637838,-116.7706277,219,1408.75,161,16278.37,0.010416667,0.618233618,0.002980626,0.04040404,0.488839286,0.005515633,0.359375,0.063734171,,,,
9288,9288,US,"Smoothly textured around layers of dark, ripe fruit, this wine from hallowed Napa Valley ground features richer undertones of cinnamon and clove. Smoky oak and chocolate flesh out the midpalate and finish, providing a spark of plushness and decadence as it fades out.",Beckstoffer To Kalon Vineyard,93,165,California,Napa Valley,Napa,Virginie Boone,@vboone,Cliff Lede 2012 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Cliff Lede,7,80,2012,38.2971367,-122.2855293,202,1756.38,122,1339.78,0.010416667,0.113960114,0.079483358,0.131313131,0.450892857,0.006876697,0.272321429,0.005245597,61.45320053,22.54759001,0.245982001,0.186379206
9293,9293,US,"Steely, it bursts with wet stone, jasmine and lemon aromas, the body quite full yet mellowed by effervescent minerality. Highlights include layers of melon and pear. It would pair well with citrus-based salads or meats seasoned with citrus zest.",Pratt Vineyard,89,29,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Imagery 2013 Pratt Vineyard Viognier (Russian River Valley),Viognier,Imagery,7,673,2013,38.7076812,-122.0480266,122,1339.78,247,1453.08,0.010912698,0.958689459,0.011922504,0.090909091,0.272321429,0.005245597,0.551339286,0.005689197,61.33888746,5.535779392,0.244188036,0.002119269
9295,9295,US,"Lavish yet not overdone aromas of vanilla, plumeria, dried banana and yellow peach arise from the glass in this blend of 45% Viognier, 45% Marsanne and 10% Roussanne. There is a honeyed character to the palate, along with banana, mango and buttered guava bread, proving quite tropical yet very welcoming.",Blanc,91,30,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Treana 2014 Blanc White (Central Coast),Rhône-style White Blend,Treana,7,476,2014,38.4898675,-122.3218414,247,1453.08,136,651.07,0.01140873,0.678062678,0.012419275,0.111111111,0.551339286,0.005689197,0.303571429,0.002549113,61.06730251,23.08472065,0.239925936,0.192197026
