,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain,ratings,reviews
7857,7857,US,"A brawny bottling from one of the state's most historic vineyards, this wine offers wild berries, turned earth, shiitake mushrooms and a light cinnamon glaze on the hearty nose. Rich cherry and plum fruit shows on the tip of the sip followed by rising waves of anise, eucalyptus and white sage. The mouthfeel is soft but with aggressive acidity.",Sanford & Benedict Vineyard,93,64.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2014 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Testarossa,7,440,2014,40.125133399999996,-122.20155290000001,179,12750.040000000017,120,766.0500000000003,0.011408730158730158,0.6267806267806267,0.029309488325881768,0.13131313131313133,0.39955357142857145,0.0499198153246697,0.26785714285714285,0.0029992905535561605,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,18.0
7858,7858,US,"Slightly funky aromas of dried, composting red and purple roses meet with crushed mint, vanilla and red berries on the nose of this complex bottling. Pomegranate, red plum and strawberry fruit show on the palate, bolstered by wet gravel, thyme and black-pepper spice.",Reserve,88,30.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Clos LaChance 2013 Reserve Grenache (Central Coast),Grenache,Clos LaChance,7,222,2013,38.489867499999995,-122.32184140000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.3162393162393162,0.012419274714356679,0.08080808080808081,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,58.685721632117,5.340117779415056,0.2025507569912592,0.0,3.5,329.0
7859,7859,US,"A larger-production wine that doesn't hold back on quality, this offers a bittersweet bite of black tea, cranberry and dried herb atop aromas of dried rose petals, remaining varietal while also providing an oomph of body and texture.",Grace Benoist Ranch Estate Grown,88,45.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Etude 2013 Grace Benoist Ranch Estate Grown Pinot Noir (Carneros),Pinot Noir,Etude,7,440,2013,38.792,-122.570971,161,60398.059999999954,259,4961.870000000004,0.010912698412698412,0.6267806267806267,0.01987083954297069,0.08080808080808081,0.359375,0.23647455232833106,0.578125,0.019427047606518786,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,158.0
7861,7861,US,"Sprightly lime and peach aromas mix with seared orange rind and hints of white flowers on the nose of this bottling. The riper aromas tighten up on the sip, where tart green apples cut the suave nectarine-flesh flavors as white peach slowly emerges.",Estate Reserve,88,22.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2014 Estate Reserve Viognier (Paso Robles),Viognier,San Simeon,7,673,2014,37.050096,-121.9905908,224,614.9100000000012,146,95.25999999999998,0.011408730158730158,0.9586894586894588,0.008445106805762544,0.08080808080808081,0.5,0.002407537046259672,0.32589285714285715,0.0003729683677720249,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,3.5,118.0
7862,7862,US,"This youthful wine might just be holding some of its nuances back, but for now it's singularly minded in caramel and toffee with a baked-apple pie vibe, wrapped in generous oak.",Sangiacomo Vineyard,88,38.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,La Follette 2013 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,La Follette,7,125,2013,38.29331315,-122.469385870353,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.17806267806267806,0.016393442622950817,0.08080808080808081,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,22.0
7863,7863,US,"This holds 60% Cabernet Sauvignon, 39% Zinfandel and 1% Petit Verdot. It satisfies in dusty dried cranberry and chocolate components, offering all-around balance with a shot of brawn, the latter most likely from the Cab's birthplace on Howell Mountain.",C Blend,90,52.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Paraduxx 2011 C Blend Red (Napa Valley),Red Blend,Paraduxx,7,473,2011,38.2971367,-122.28552930000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.6737891737891738,0.02334823646299056,0.101010101010101,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798,4.5,324.0
7865,7865,US,"Unctuous and intoxicating in dried apricot, honey and peach, this is a lovely example of the variety, which is rarely planted in Northern California, let alone on the Sonoma Coast. This shows the grape's promise, offering both crispness and creaminess on the palate and finish.",La Cruz Vineyard,90,30.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Keller Estate 2012 La Cruz Vineyard Pinot Gris (Sonoma Coast),Pinot Gris,Keller Estate,7,436,2012,38.29331315,-122.469385870353,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6210826210826211,0.012419274714356679,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.0,80.0
7866,7866,US,"This older wine displays an intriguing mix of baking spices, chocolate-covered cola cherry and menthol, combining nicely on the palate in juicy, fruit-forward waves. With a small amount of winery-identified Durif, it holds together through the peppery finish.",Meeks Hilltop Ranch,90,25.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Wellington 2009 Meeks Hilltop Ranch Zinfandel (Sonoma Valley),Zinfandel,Wellington,7,702,2009,37.71402905,-122.30779415179899,1,303.0,0,0.0,0.008928571428571428,1.0,0.009935419771485344,0.101010101010101,0.002232142857142857,0.001186326007085068,0.0,0.0,61.39280966682349,17.287935426474473,0.24503426069992085,0.12941033610971225,5.0,16.0
7877,7877,US,"This wine consists of all five red Bordeaux varieties plus 5% Syrah. Tart, soft and juicy with black and red cherry fruit, it's direct in its delivery of dried herb and licorice—flavors that complement the robust ripeness and density.",Estate Bottled,88,55.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Clos Pegase 2013 Estate Bottled Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Clos Pegase,7,80,2013,38.2971367,-122.28552930000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.11396011396011395,0.024838549428713358,0.08080808080808081,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,212.0
7878,7878,US,"Hits all the right notes, from the rich, sweet tropical fruit to the butter and toast accents, but like the third violin in the symphony, lacks that extra flair to really stand out. The oak is well proportioned, and some zesty lime notes that should make it reasonably versatile with food grace the finish. —J.C.",26th Anniversary,87,17.0,California,Napa Valley,Napa,Joe Czerwinski,@JoeCz,Rutherford Hill 2000 26th Anniversary Chardonnay (Napa Valley),Chardonnay,Rutherford Hill,7,125,2000,38.2971367,-122.28552930000001,7,2.7,9,302.9,0.004464285714285714,0.17806267806267806,0.005961251862891207,0.0707070707070707,0.015625,1.0571221845312488e-05,0.02008928571428572,0.0011859344803500562,61.098608768078,22.305490996372505,0.24041723871441284,0.18375696006488065,4.0,316.0
7882,7882,US,"With a nose approaching butterscotch but expertly cut with acidity and cinnamon spice, this is the best Testarossa single-vineyard Chardonnay of 2012. On the palate, there are lovely flavors of salted caramel and yellow peach, and the wine manages to be simultaneously spicy, sharp and smooth. The finish lingers extra long.",Fogstone Vineyard,93,45.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2012 Fogstone Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Testarossa,7,125,2012,38.82549575,-121.187712140294,328,530.6700000000002,164,608.6900000000004,0.010416666666666666,0.17806267806267806,0.01987083954297069,0.13131313131313133,0.7321428571428571,0.002077714924685918,0.36607142857142855,0.0023831840833419484,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,18.0
7883,7883,US,"Sandalwood and a shovelful of fresh earth mark the entry of this wine aromatically. A soft, tart expression of the variety, it offers bittersweet tannin and dark cherry at its core.",El Coro,87,52.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Keller Estate 2013 El Coro Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,7,440,2013,38.29331315,-122.469385870353,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6267806267806267,0.02334823646299056,0.0707070707070707,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,80.0
7884,7884,US,"Reddish-orange in color, this is a high-toned, citrus-laden wine that retains fresh flavors of grapefruit and mandarin orange. It stays crisp and dry on the palate, with just a tiny suggestion of its time in neutral oak. Pomegranate and a tang of sour cherry finish things off.",Heritage Tree Vineyard Estate Rosé of,87,20.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Gustafson Family 2014 Heritage Tree Vineyard Estate Rosé of Syrah (Dry Creek Valley),Syrah,Gustafson Family,7,560,2014,38.489867499999995,-122.32184140000001,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.7977207977207977,0.00745156482861401,0.0707070707070707,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.5,11.0
7887,7887,US,"Candied blackberry, creosote and hot tar aromas fuel the nose of this Petit Verdot, a grape increasingly getting solo time in Central Coast bottles. It's thick on the palate, with smoked tobacco, peppery spice and cigar-like tannins.",Reserve,88,48.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Broken Earth 2010 Reserve Petit Verdot (Paso Robles),Petit Verdot,Broken Earth,7,418,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603174603174,0.5954415954415955,0.02136115250869349,0.08080808080808081,0.002232142857142857,3.915267350115736e-07,0.008928571428571428,0.00030969764739415467,57.223043072314994,34.50552724974702,0.17959630954689826,0.3158991502738553,4.0,127.0
7891,7891,US,"Simple and earthy, this ranch-designate shows a wealth of brick color and flavors of cherry cola, raspberry and bay, its full-bodied ripeness offset moderately by acidity.",Phantom Ranch,87,55.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Laird 2014 Phantom Ranch Pinot Noir (Carneros),Pinot Noir,Laird,7,440,2014,38.792,-122.570971,259,4961.870000000004,146,4524.430000000025,0.011408730158730158,0.6267806267806267,0.024838549428713358,0.0707070707070707,0.578125,0.019427047606518786,0.32589285714285715,0.01771435305688424,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.5,128.0
7893,7893,US,"Elegant aromas of blackcurrant and black cassis combine with German-chocolate cake and concentrated violet oil scents on the nose of this bottling. It is soft and full on the palate, where mouth-coating tannins present flavors of earthy loam, black cherry and hint of burnt caramel on the finish.",Estate Reserve,89,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2012 Estate Reserve Petite Sirah (Paso Robles),Petite Sirah,San Simeon,7,419,2012,37.050096,-121.9905908,192,639.1399999999996,171,324.6700000000003,0.010416666666666666,0.5968660968660968,0.012419274714356679,0.09090909090909093,0.42857142857142855,0.00250240397415297,0.38169642857142855,0.0012711698505620767,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,3.5,118.0
7896,7896,US,"This is a perfect wine, both in accessible flavors and somewhat affordable price, for pizza night or meatballs. Cooked red plum, strawberry and a bit of cracked pepper kick off the nose in the Cabernet Franc-led blend, with Merlot, Cabernet Sauvignon and Malbec. More plum hits the palate along with peppery spices, tobacco and marjoram. It's easy but not overly simple.",Classic Cuvée,89,22.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Buttonwood 2013 Classic Cuvée Red (Santa Ynez Valley),Bordeaux-style Red Blend,Buttonwood,7,62,2013,35.2827525,-120.6596156,111,338.2700000000001,134,968.8100000000003,0.010912698412698412,0.08831908831908833,0.008445106805762544,0.09090909090909093,0.24776785714285715,0.0013244174865236502,0.29910714285714285,0.0037931501614656272,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,157.0
7900,7900,US,"Licorice, blackberry extract and a slate-driven mineral element power the complex nose. There's great tension between hearty, ripe olallieberry fruit and bitter plum skins on the palate, resulting in one of the winery's best 2011s.",Heritage Selection,91,26.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Bianchi 2011 Heritage Selection Syrah (Paso Robles),Syrah,Bianchi,7,560,2011,37.050096,-121.9905908,4,79.1,192,639.1399999999996,0.00992063492063492,0.7977207977207977,0.010432190760059612,0.1111111111111111,0.008928571428571428,0.00030969764739415467,0.42857142857142855,0.00250240397415297,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968,4.0,117.0
7902,7902,US,"Just-plucked blueberry, cedar and fermenting-grape aromas show on the dusty nose of this dark and heavy bottling. Boysenberry, turned earth and coffee beans show on the palate that is framed by chalky tannins, finishing on a touch of vanilla.",Synnove,87,44.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Midnight 2012 Synnove Petit Verdot (Paso Robles),Petit Verdot,Midnight,7,418,2012,37.050096,-121.9905908,192,639.1399999999996,171,324.6700000000003,0.010416666666666666,0.5954415954415955,0.019374068554396426,0.0707070707070707,0.42857142857142855,0.00250240397415297,0.38169642857142855,0.0012711698505620767,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.5,69.0
7908,7908,US,"Savory aromas of roasting meat and beef jerky are enhanced by pretty touches of lilacs, violet and chocolate syrup on the nose of this bottling. The slightest kiss of strawberry shows on the sip, followed by riper blackberry, purple flowers, rosemary and pepper. The firm tannic structure ensures ageability.",Eight Barrel,92,48.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Zaca Mesa 2013 Eight Barrel Syrah (Santa Ynez Valley),Syrah,Zaca Mesa,7,560,2013,35.2827525,-120.6596156,111,338.2700000000001,134,968.8100000000003,0.010912698412698412,0.7977207977207977,0.02136115250869349,0.12121212121212124,0.24776785714285715,0.0013244174865236502,0.29910714285714285,0.0037931501614656272,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,171.0
7912,7912,US,"Floral and lush, this majority Cabernet Sauvignon contains 10% Merlot and 6% Petit Verdot, combining for a structured, layered wine accented in black cherry, cedar and dried herb. From vineyards strewn across the Napa Valley, including mountainside sites, it offers power and finesse and should sit well in cellar through 2022.",Reserve,90,80.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Amici 2012 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Amici,7,80,2012,38.2971367,-122.28552930000001,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.11396011396011395,0.03725782414307005,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,3.5,400.0
7914,7914,US,"A blend of Cabernet Sauvignon, Syrah and Malbec from high-elevation vines, this wine is medium in weight and texture, and bright in light, red fruit. The tannins are subtle upon entry, building softness and power in the glass, taking on weight amid gamy layers of black pepper and blueberry on the finish.",Stagecoach Vineyard Proprietary,90,65.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Patland 2011 Stagecoach Vineyard Proprietary Red (Napa Valley),Red Blend,Patland,7,473,2011,38.2971367,-122.28552930000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.6737891737891738,0.02980625931445604,0.101010101010101,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798,5.0,11.0
7918,7918,US,"This blend of 53% Zinfandel, 26% Petite Sirah and 21% Syrah shows grape candy and roasted beef crust on the nose. The flavors are dark with creosote, licorice and dark chocolate, proving to be a heavy, thick wine that's balanced by plum-skin tannins.",Night Watch,88,50.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sextant 2012 Night Watch Red (Paso Robles),Red Blend,Sextant,7,473,2012,37.050096,-121.9905908,192,639.1399999999996,171,324.6700000000003,0.010416666666666666,0.6737891737891738,0.022354694485842028,0.08080808080808081,0.42857142857142855,0.00250240397415297,0.38169642857142855,0.0012711698505620767,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,81.0
7922,7922,US,"Warm aromas of mocha powder and spicy white pepper mesh with the boysenberry jam foundation on this wine by the region's pioneering Franscioni family. The intriguing palate shows a lot of fennel, tarragon and black pepper, with ripe but tart boysenberry fruit and prominent lavender elements. This great wine shows the grape's herbal potential.",Garys' Vineyard,91,40.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Roar 2012 Garys' Vineyard Syrah (Santa Lucia Highlands),Syrah,Roar,7,560,2012,38.82549575,-121.187712140294,328,530.6700000000002,164,608.6900000000004,0.010416666666666666,0.7977207977207977,0.017386984600099353,0.1111111111111111,0.7321428571428571,0.002077714924685918,0.36607142857142855,0.0023831840833419484,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,3.5,529.0
7923,7923,US,"Grapes come from heritage selection off the Osgood farm, and the wine shows licorice-berry-chocolate syrup aromas, as well as espresso with condensed milk and pipe smoke. The tannins coat the mouth and tickle the tongue in a pleasant way, offering rich plum fruit, graphite minerality and lifting mint, all balanced with strong acidity.",Old Hat,91,48.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Lone Madrone 2010 Old Hat Red (Paso Robles),Red Blend,Lone Madrone,7,473,2010,37.050096,-121.9905908,1,0.1,4,79.1,0.009424603174603174,0.6737891737891738,0.02136115250869349,0.1111111111111111,0.002232142857142857,3.915267350115736e-07,0.008928571428571428,0.00030969764739415467,57.223043072314994,34.50552724974702,0.17959630954689826,0.3158991502738553,4.5,45.0
7928,7928,US,"A charred, toasty oak imprint makes way for gunpowder, cedar and pencil in this lush, savory wine, complexly built with wrap-around tannins. Cedar and herb provide a classical component amidst black licorice and coffee.",Star Vineyard,89,108.0,California,Rutherford,Napa,Virginie Boone,@vboone,B Cellars 2013 Star Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,B Cellars,7,80,2013,40.5997415,-123.89977340000002,52,35.080000000000005,84,393.0199999999999,0.010912698412698412,0.11396011396011395,0.05116741182314953,0.09090909090909093,0.11607142857142858,0.00013734757864206,0.1875,0.001538778373942486,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,5.0,127.0
7929,7929,US,"With an alluring bouquet of fresh-cut jasmine and citrus, this is a light, vibrant wine, bristling in acidity that's fruity and briny in equal measure. Clean, crisp and fermented in stainless steel, it offers everything one wants in a refreshing quaff.",Estate Grown,90,18.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Cuvaison 2014 Estate Grown Sauvignon Blanc (Carneros),Sauvignon Blanc,Cuvaison,7,514,2014,38.792,-122.570971,259,4961.870000000004,146,4524.430000000025,0.011408730158730158,0.7321937321937322,0.006458022851465474,0.101010101010101,0.578125,0.019427047606518786,0.32589285714285715,0.01771435305688424,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.0,270.0
7932,7932,US,"Made from 100% Nebbiolo, this wine is copper-orange in color, with a sense of candied peach, melon and orange peel on the front palate. Slightly spritzy and vibrant in acidity, it finishes dry and crisp, ready for another sip.",Proprietary Rosato di,90,24.0,California,Rutherford,Napa,Virginie Boone,@vboone,Round Pond 2014 Proprietary Rosato di Nebbiolo (Rutherford),Nebbiolo,Round Pond,7,383,2014,40.5997415,-123.89977340000002,84,393.0199999999999,64,233.98999999999992,0.011408730158730158,0.5455840455840456,0.009438648782911079,0.101010101010101,0.1875,0.001538778373942486,0.14285714285714285,0.0009161334072535806,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.0,241.0
7934,7934,US,"This young wine is finding its way, tight and grippy still, with a strong sense of oak and tannin. Leathery and savory, with a suggestion of the rustic, it offers a crispness of black cherry and plum on the finish. Drink now after a slight decanting.",Bucher Vineyard,90,49.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Siduri 2013 Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Siduri,7,440,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6267806267806267,0.02185792349726776,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,23.0
7935,7935,US,"Light and pretty pinkish-orange in color, this crisp wine offers candied grapefruit and strawberry, made from both whole-cluster pressed grapes and a bleed off from the producer's regular fermentation. It dances in acidity, remaining bright and fresh on the palate throughout.",Estate Grown Estate Bottled Rosé of,90,18.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Balletto 2014 Estate Grown Estate Bottled Rosé of Pinot Noir (Russian River Valley),Pinot Noir,Balletto,7,440,2014,38.7076812,-122.04802659999999,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.006458022851465474,0.101010101010101,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.5,138.0
7939,7939,US,"The nose of this bottling is all about bright citrus and yellow flower, with upfront aromas suggesting crushed white rocks, grapefruit pith and sweet grass. It's supercrisp, grippy and sharp in acidity on the palate, showing white flower and clover honey flavors as it opens.",Dry,92,22.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Claiborne & Churchill 2016 Dry Riesling (Edna Valley),Riesling,Claiborne & Churchill,7,479,2016,34.4458248,-119.07793590000001,103,821.6700000000009,0,0.0,0.01240079365079365,0.6823361823361823,0.008445106805762544,0.12121212121212124,0.2299107142857143,0.0032170577235696,0.0,0.0,59.01039204728901,28.727543959283942,0.2076459502802164,0.25331610944219696,4.5,84.0
7948,7948,US,"This stainless-steel take shows lime juice, golden apples and white pepper on the lean but ever-so-slightly warm nose. The palate is driven by a citrusy bitterness, showing tangerine peels and more squeezed lime throughout.",Steel,89,18.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Lincourt 2013 Steel Chardonnay (Sta. Rita Hills),Chardonnay,Lincourt,7,125,2013,40.125133399999996,-122.20155290000001,128,1061.1899999999996,179,12750.040000000017,0.010912698412698412,0.17806267806267806,0.006458022851465474,0.09090909090909093,0.2857142857142857,0.0041548425592693155,0.39955357142857145,0.0499198153246697,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,139.0
7951,7951,US,"Vibrant red plum and cherry aromas meet hibiscus, cinnamon and a touch of inviting cotton candy on the nose of this bottling. The palate brims with cinnamon spice, baked strawberry and red plum, further enhanced by licorice and ginger snap flavors. The structure is elegantly grippy.",Luna Matta Vineyard,93,45.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Giornata 2013 Luna Matta Vineyard Nebbiolo (Paso Robles),Nebbiolo,Giornata,7,383,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.5455840455840456,0.01987083954297069,0.13131313131313133,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0,5.0,10.0
7952,7952,US,"Rich in rose scents, this is an extremely light, crisply textured wine, with subtle pomegranate, tart cherry and orange flavors. Silky and delicate, it offers a wealth of acidity.",Small Town,92,50.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Eric Kent 2014 Small Town Pinot Noir (Sonoma Coast),Pinot Noir,Eric Kent,7,440,2014,38.29331315,-122.469385870353,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.022354694485842028,0.12121212121212124,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,6.0
7954,7954,US,"Extremely grassy on the nose, this also shows lime juice and a skunky cannabis character that starts to blow off with time. The texture is racy on the palate, but the grassy component proves rather sour and one-dimensional.",Ventana Vineyards,84,26.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Byington 2014 Ventana Vineyards Sauvignon Blanc (Monterey County),Sauvignon Blanc,Byington,7,514,2014,35.39813445,-120.61366682466999,134,968.8100000000003,82,719.0799999999997,0.011408730158730158,0.7321937321937322,0.010432190760059612,0.04040404040404042,0.29910714285714285,0.0037931501614656272,0.18303571428571427,0.002815390446121222,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,182.0
7959,7959,US,"Shy on the nose, this wine evolves into a subtle suggestion of smoky barbecue—its tight tannin structure holding on for dear life against a subversive note of red currant and cedar. Full-bodied and quite robust, it provides a dry, tacky finish.",Katz Family Vineyard,90,55.0,California,St. Helena,Napa,Virginie Boone,@vboone,Midsummer Cellars 2013 Katz Family Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Midsummer Cellars,7,80,2013,35.35402089999999,-120.3757163,111,338.2700000000001,134,968.8100000000003,0.010912698412698412,0.11396011396011395,0.024838549428713358,0.101010101010101,0.24776785714285715,0.0013244174865236502,0.29910714285714285,0.0037931501614656272,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,5.0,1.0
7963,7963,US,"Ripe aromas of apple flesh and apple blossoms trend toward guava on the nose of this wine from the legendary California family. There is a chalk-driven energy on the palate, though ripe fruits are prominent, with more apples and guava as well as steamed peaches.",Glacier Ridge,87,22.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Hearst Ranch 2013 Glacier Ridge Chardonnay (Santa Lucia Highlands),Chardonnay,Hearst Ranch,7,125,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.17806267806267806,0.008445106805762544,0.0707070707070707,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,5.0,5.0
7964,7964,US,"Salted peach, vanilla-smeared French toast and a hint of guava make for a very powerful aromatic impression on this wine from the Arroyo Grande appellation at the southern end of San Luis Obispo County. Those scents don't exactly translate to the palate, though, where the wine it a bit leaner than promised, with apple pie flavors the most dominant.",Rincon Vineyard,90,45.0,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2012 Rincon Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,Testarossa,7,125,2012,36.12885470000001,-121.0204672,69,2037.9499999999994,64,260.40000000000003,0.010416666666666666,0.17806267806267806,0.01987083954297069,0.101010101010101,0.15401785714285715,0.007979119096168361,0.14285714285714285,0.0010195356179701378,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,18.0
7966,7966,US,"Though quite pale in color due to no barrel aging, there is a nicely rounded candy nose of bright green apple and vanilla, alongside some sharper spice. On the palate, more green apple dominates, along with lemon-lime, slight guava and an acidity that causes the wine to dance across the tongue.",No Oak,90,21.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Tolosa 2012 No Oak Chardonnay (Central Coast),Chardonnay,Tolosa,7,125,2012,38.489867499999995,-122.32184140000001,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.17806267806267806,0.007948335817188276,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,231.0
